"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"RTEC","Rudolph Technologies, Inc.","24.8","$783.36M","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtec",
"RYB","RYB Education, Inc.","20.33","$582.74M","2017","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ryb",
"R","Ryder System, Inc.","81.07","$4.29B","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/r",
"RYI","Ryerson Holding Corporation","9.25","$344.18M","2014","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ryi",
"RHP","Ryman Hospitality Properties, Inc.","69.46","$3.56B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rhp",
"SPGI","S&P Global Inc.","164.73","$42.01B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/spgi",
"SBR","Sabine Royalty Trust","44","$641.49M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sbr",
"SB","Safe Bulkers, Inc","3.05","$309.66M","2008","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sb",
"SB^B","Safe Bulkers, Inc","25.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^b",
"SB^C","Safe Bulkers, Inc","23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^c",
"SB^D","Safe Bulkers, Inc","22.865","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^d",
"SFE","Safeguard Scientifics, Inc.","12.6","$257.2M","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/sfe",
"SAFE","Safety, Income and Growth, Inc.","18.55","$337.42M","2017","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/safe",
"SAIL","SailPoint Technologies Holdings, Inc.","14.35","$1.29B","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sail",
"CRM","Salesforce.com Inc","103.53","$74.78B","2004","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/crm",
"SMM","Salient Midstream & MLP Fund","9.8","$173.68M","2012","n/a","n/a","http://www.nasdaq.com/symbol/smm",
"SBH","Sally Beauty Holdings, Inc.","17.17","$2.21B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sbh",
"SJT","San Juan Basin Royalty Trust","8.39","$391.05M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sjt",
"SN","Sanchez Energy Corporation","4.98","$418.96M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sn",
"SD","SandRidge Energy, Inc.","18.11","$645.91M","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sd",
"SDT","SandRidge Mississippian Trust I","1.12","$31.36M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt",
"SDR","SandRidge Mississippian Trust II","1.21","$60.17M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdr",
"PER","SandRidge Permian Trust","2.65","$139.13M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/per",
"SNY","Sanofi","45.7","$114.99B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sny",
"SC","Santander Consumer USA Holdings Inc.","17.05","$6.14B","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sc",
"SOV^C","Santander Holdings USA, Inc.","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sov^c",
"SAP","SAP SE","112.97","$135.41B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sap",
"SAB","Saratoga Investment Corp","26.28","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/sab",
"SAR","Saratoga Investment Corp","22.39","$134.43M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"SSL","Sasol Ltd.","30.91","$20.22B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssl",
"BFS","Saul Centers, Inc.","64.29","$1.41B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs",
"BFS^C","Saul Centers, Inc.","25.3601","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^c",
"SCG","Scana Corporation","43.74","$6.24B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SLB","Schlumberger N.V.","62.15","$86.09B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/slb",
"SNDR","Schneider National, Inc.","25.88","$4.58B","2017","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/sndr",
"SWM","Schweitzer-Mauduit International, Inc.","44.92","$1.38B","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm",
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","73.43","$3.18B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/saic",
"SALT","Scorpio Bulkers Inc.","7.15","$539.53M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt",
"SLTB","Scorpio Bulkers Inc.","25.3401","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb",
"SBBC","Scorpio Tankers Inc.","25.5","n/a","2017","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbbc",
"SBNA","Scorpio Tankers Inc.","24.4","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna",
"STNG","Scorpio Tankers Inc.","3.24","$910.75M","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"SMG","Scotts Miracle-Gro Company (The)","98.38","$5.75B","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"KMM","Scudder Multi-Market Income Trust","8.92","$199.75M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmm",
"KTF","Scudder Municiple Income Trust","11.76","$464.01M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf",
"KST","Scudder Strategic Income Trust","12.4267","$54.16M","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"KSM","Scudder Strategic Municiple Income Trust","11.8989","$133.26M","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"SE","Sea Limited","10.97","$3.59B","2017","n/a","n/a","http://www.nasdaq.com/symbol/se",
"SA","Seabridge Gold, Inc.","10.85","$623.52M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa",
"CKH","SEACOR Holdings, Inc.","48.02","$857.61M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SMHI","SEACOR Marine Holdings Inc.","12.87","$227.43M","2017","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/smhi",
"SDRL","Seadrill Limited","0.31","$156.38M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdrl",
"SDLP","Seadrill Partners LLC","3.57","$327.8M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp",
"SEE","Sealed Air Corporation","47.34","$10.89B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/see",
"SSW","Seaspan Corporation","5.85","$724.07M","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"SSW^D","Seaspan Corporation","23.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^d",
"SSW^E","Seaspan Corporation","24.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^e",
"SSW^G","Seaspan Corporation","24.1099","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^g",
"SSW^H","Seaspan Corporation","23.69","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^h",
"SSWA","Seaspan Corporation","24.25","n/a","2017","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswa",
"SSWN","Seaspan Corporation","25.3294","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswn",
"SEAS","SeaWorld Entertainment, Inc.","11.62","$1.05B","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/seas",
"JBN","Select Asset Inc.","11.95","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbn",
"JBR","Select Asset Inc.","11.9899","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbr",
"WTTR","Select Energy Services, Inc.","15.79","$1.68B","2017","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/wttr",
"SEM","Select Medical Holdings Corporation","17.65","$2.36B","2009","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem",
"SGZA","Selective Insurance Group, Inc.","25.2376","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sgza",
"SEMG","Semgroup Corporation","22.7","$1.79B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/semg",
"SMI","Semiconductor  Manufacturing International Corporation","6.78","$6.33B","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/smi",
"SRE","Sempra Energy","120.26","$30.22B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"SEND","SendGrid, Inc.","20.96","$854.99M","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/send",
"ST","Sensata Technologies Holding N.V.","50.16","$8.59B","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st",
"SXT","Sensient Technologies Corporation","77.55","$3.37B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/sxt",
"SQNS","Sequans Communications S.A.","1.96","$156.49M","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/sqns",
"SRG","Seritage Growth Properties","41","$2.3B","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/srg",
"SCI","Service Corporation International","36.81","$6.9B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","48.51","$6.55B","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/serv",
"NOW","ServiceNow, Inc.","120.59","$20.83B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now",
"SHAK","Shake Shack, Inc.","40.42","$1.48B","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/shak",
"SJR","Shaw Communications Inc.","22.56","$10.74B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","25.66","$4.82B","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx",
"SHW","Sherwin-Williams Company (The)","393.96","$36.84B","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"SHG","Shinhan Financial Group Co Ltd","45.03","$21.35B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shg",
"SFL","Ship Finance International Limited","15.9","$1.64B","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SHOP","Shopify Inc.","103.67","$8.94B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shop",
"SSTK","Shutterstock, Inc.","42.53","$1.47B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk",
"SBGL","Sibanye Gold Limited","5.61","$62.04M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sbgl",
"SIG","Signet Jewelers Limited","52.38","$3.17B","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/sig",
"SSNI","Silver Spring Networks, Inc.","16.09","$871.15M","2013","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ssni",
"SBOW","SilverBow Resorces, Inc.","22.57","$260.72M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sbow",
"SPG","Simon Property Group, Inc.","158.73","$49.34B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","59.75","$2.83B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","57.88","$6.25B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shi",
"SITE","SiteOne Landscape Supply, Inc.","73.14","$2.91B","2016","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/site",
"SIX","Six Flags Entertainment Corporation New","64.16","$5.38B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"SJW","SJW Group","68.06","$1.4B","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","26.46","$16.83B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","34.56","$5.48B","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx",
"SLG","SL Green Realty Corporation","102.23","$10.05B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slg",
"SLG^I","SL Green Realty Corporation","25.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slg^i",
"SM","SM Energy Company","19.25","$2.15B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sm",
"SFS","Smart","9.15","$669.93M","2014","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfs",
"SNN","Smith & Nephew SNATS, Inc.","35.64","$16.1B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/snn",
"AOS","Smith (A.O.) Corporation","62.5","$10.75B","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos",
"SNAP","Snap Inc.","13.7","$16.5B","2017","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/snap",
"SNA","Snap-On Incorporated","167.22","$9.53B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna",
"IPOA","Social Capital Hedosophia Holdings Corp.","9.97","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/ipoa",
"IPOA.U","Social Capital Hedosophia Holdings Corp.","n/a","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/ipoa.u",
"IPOA.WS","Social Capital Hedosophia Holdings Corp.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ipoa.ws",
"SQM","Sociedad Quimica y Minera S.A.","52.42","$13.8B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sqm",
"SOGO","Sogou Inc.","13.05","$5.11B","2017","Technology","EDP Services","http://www.nasdaq.com/symbol/sogo",
"SLRA.CL","Solar Capital Ltd.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slra.cl",
"SOI","Solaris Oilfield Infrastructure, Inc.","15.68","$731.98M","2017","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/soi",
"SAH","Sonic Automotive, Inc.","21.9","$945.98M","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/sah",
"SON","Sonoco Products Company","53.05","$5.27B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/son",
"SNE","Sony Corp Ord","47.37","$59.85B","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/sne",
"BID","Sotheby&#39;s","50.84","$2.67B","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SOR","Source Capital, Inc.","40.269","$347.26M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sor",
"SJI","South Jersey Industries, Inc.","33.6","$2.67B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"SXE","Southcross Energy Partners, L.P.","1.62","$127.73M","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"SCE^G","Southern California Edison Company","25.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^g",
"SCE^H","Southern California Edison Company","27.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^h",
"SCE^J","Southern California Edison Company","26.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^j",
"SCE^K","Southern California Edison Company","27.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^k",
"SCE^L","Southern California Edison Company","25.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^l",
"SO","Southern Company (The)","51.09","$51.28B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","26.85","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","25.36","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/sojb",
"SOJC","Southern Company (The)","25.06","n/a","2017","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/sojc",
"SCCO","Southern Copper Corporation","42.5","$32.85B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/scco",
"LUV","Southwest Airlines Company","58.88","$34.94B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv",
"SWX","Southwest Gas Holdings, Inc.","84.96","$4.06B","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/swx",
"SWN","Southwestern Energy Company","6.45","$3.31B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swn",
"SWNC","Southwestern Energy Company","14.72","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swnc",
"SPA","Sparton Corporation","23.22","$228.36M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/spa",
"SPE","Special Opportunities Fund Inc.","15.914","$135.41M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe",
"SPE^B","Special Opportunities Fund Inc.","25.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe^b",
"SEP","Spectra Energy Partners, LP","38.84","$12.08B","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sep",
"SPB           ","Spectrum Brands Holdings, Inc.","115.08","$6.63B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb",
